id	current_path	line	future_owner	disposition	heading
STD-0788	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	505	profiles/languages/rust/language-bindings.md	split-and-index	Generate C# bindings (community bindgen)
STD-0789	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	521	profiles/languages/rust/language-bindings.md	split-and-index	Build System Organization
STD-0790	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	523	profiles/languages/rust/language-bindings.md	split-and-index	Feature Flags for Optional Binding Support
STD-0791	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	530	profiles/languages/rust/language-bindings.md	split-and-index	mylib-core/Cargo.toml
STD-0792	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	539	profiles/languages/rust/language-bindings.md	split-and-index	cdylib Configuration
STD-0793	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	544	profiles/languages/rust/language-bindings.md	split-and-index	mylib-uniffi/Cargo.toml
STD-0794	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	560	profiles/languages/rust/language-bindings.md	split-and-index	Type Mapping Rules
STD-0795	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	562	profiles/languages/rust/language-bindings.md	split-and-index	FFI-Safe Type Inventory
STD-0796	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	580	profiles/languages/rust/language-bindings.md	split-and-index	Conversion Strategy Decision Matrix
STD-0797	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	590	profiles/languages/rust/language-bindings.md	split-and-index	Enum Representation
STD-0798	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	600	profiles/languages/rust/language-bindings.md	split-and-index	Memory Ownership Model
STD-0799	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	626	profiles/languages/rust/language-bindings.md	split-and-index	Rules
STD-0800	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	650	profiles/languages/rust/language-bindings.md	split-and-index	Async Bridging
STD-0801	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	691	profiles/languages/rust/language-bindings.md	split-and-index	Testing Strategy
STD-0802	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	714	profiles/languages/rust/language-bindings.md	split-and-index	Rules
STD-0803	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	722	profiles/languages/rust/language-bindings.md	split-and-index	Conversion Test Example
STD-0804	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	745	profiles/languages/rust/language-bindings.md	split-and-index	NIF Pure-Logic Separation
STD-0805	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	783	profiles/languages/rust/language-bindings.md	split-and-index	Choosing a Binding Approach
STD-0806	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	794	profiles/languages/rust/language-bindings.md	split-and-index	Rules
STD-0807	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	806	profiles/languages/rust/language-bindings.md	split-and-index	Versioning and Compatibility
STD-0808	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	808	profiles/languages/rust/language-bindings.md	split-and-index	Rules
STD-0809	languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md	818	profiles/languages/rust/language-bindings.md	split-and-index	Version Export
STD-0810	languages/rust/RUST-RELEASE-STANDARDS.md	1	profiles/languages/rust/release.md	move-and-index	Rust Release Standards
STD-0811	languages/rust/RUST-RELEASE-STANDARDS.md	6	profiles/languages/rust/release.md	move-and-index	Toolchain Pinning
STD-0812	languages/rust/RUST-RELEASE-STANDARDS.md	11	profiles/languages/rust/release.md	move-and-index	rust-toolchain.toml
STD-0813	languages/rust/RUST-RELEASE-STANDARDS.md	21	profiles/languages/rust/release.md	move-and-index	Cargo.toml Metadata
STD-0814	languages/rust/RUST-RELEASE-STANDARDS.md	47	profiles/languages/rust/release.md	move-and-index	Publish Control
STD-0815	languages/rust/RUST-RELEASE-STANDARDS.md	64	profiles/languages/rust/release.md	move-and-index	Workspace Version Management
STD-0816	languages/rust/RUST-RELEASE-STANDARDS.md	69	profiles/languages/rust/release.md	move-and-index	Workspace root Cargo.toml
STD-0817	languages/rust/RUST-RELEASE-STANDARDS.md	77	profiles/languages/rust/release.md	move-and-index	Member crate Cargo.toml
STD-0818	languages/rust/RUST-RELEASE-STANDARDS.md	90	profiles/languages/rust/release.md	move-and-index	cargo-release
STD-0819	languages/rust/RUST-RELEASE-STANDARDS.md	96	profiles/languages/rust/release.md	move-and-index	release.toml (workspace root)
STD-0820	languages/rust/RUST-RELEASE-STANDARDS.md	111	profiles/languages/rust/release.md	move-and-index	Rust Release Checklist
STD-0821	languages/rust/RUST-SECURITY-STANDARDS.md	1	profiles/languages/rust/security.md	split-and-index	Rust Security Standards
STD-0822	languages/rust/RUST-SECURITY-STANDARDS.md	7	profiles/languages/rust/security.md	split-and-index	Path Validation
STD-0823	languages/rust/RUST-SECURITY-STANDARDS.md	33	profiles/languages/rust/security.md	split-and-index	Checked Arithmetic At Boundaries
STD-0824	languages/rust/RUST-SECURITY-STANDARDS.md	48	profiles/languages/rust/security.md	split-and-index	Bounded Queues
STD-0825	languages/rust/RUST-SECURITY-STANDARDS.md	71	profiles/languages/rust/security.md	split-and-index	Network Listener Limits
STD-0826	languages/rust/RUST-SECURITY-STANDARDS.md	106	profiles/languages/rust/security.md	split-and-index	Panic Policy
STD-0827	languages/rust/RUST-STANDARDS.md	1	profiles/languages/rust/README.md	replace-with-profile-router	Rust Standards
STD-0828	languages/rust/RUST-STANDARDS.md	9	profiles/languages/rust/README.md	replace-with-profile-router	Documents
STD-0829	languages/rust/RUST-STANDARDS.md	24	profiles/languages/rust/README.md	replace-with-profile-router	Relationship To Generic Standards
STD-0830	languages/rust/RUST-STANDARDS.md	42	profiles/languages/rust/README.md	replace-with-profile-router	Default Rust Position
STD-0831	languages/rust/RUST-TOOLING-STANDARDS.md	1	profiles/languages/rust/tooling.md	split-and-index	Rust Tooling Standards
STD-0832	languages/rust/RUST-TOOLING-STANDARDS.md	6	profiles/languages/rust/tooling.md	split-and-index	Required Baseline Verification
STD-0833	languages/rust/RUST-TOOLING-STANDARDS.md	24	profiles/languages/rust/tooling.md	split-and-index	Workspace Lints
STD-0834	languages/rust/RUST-TOOLING-STANDARDS.md	50	profiles/languages/rust/tooling.md	split-and-index	Required Criterion Benchmarks
STD-0835	languages/rust/RUST-TOOLING-STANDARDS.md	96	profiles/languages/rust/tooling.md	split-and-index	Optional `cargo nextest`
STD-0836	languages/rust/RUST-TOOLING-STANDARDS.md	125	profiles/languages/rust/tooling.md	split-and-index	Optional Feature Matrix Checks
STD-0837	languages/rust/RUST-TOOLING-STANDARDS.md	160	profiles/languages/rust/tooling.md	split-and-index	Compile-Fail Tests
STD-0838	languages/rust/RUST-TOOLING-STANDARDS.md	174	profiles/languages/rust/tooling.md	split-and-index	Property-Based Tests
STD-0839	languages/rust/RUST-TOOLING-STANDARDS.md	206	profiles/languages/rust/tooling.md	split-and-index	Rust Test Style
STD-0840	languages/rust/RUST-TOOLING-STANDARDS.md	221	profiles/languages/rust/tooling.md	split-and-index	Recommended Rust Tools
STD-0841	languages/rust/RUST-TOOLING-STANDARDS.md	240	profiles/languages/rust/tooling.md	split-and-index	Build Scripts
STD-0842	languages/rust/RUST-TOOLING-STANDARDS.md	259	profiles/languages/rust/tooling.md	split-and-index	`no_std` And Embedded-Compatible Crates
STD-0843	languages/rust/RUST-UNSAFE-STANDARDS.md	1	profiles/languages/rust/unsafe.md	move-and-index	Rust Unsafe Standards
STD-0844	languages/rust/RUST-UNSAFE-STANDARDS.md	6	profiles/languages/rust/unsafe.md	move-and-index	Default Policy
STD-0845	languages/rust/RUST-UNSAFE-STANDARDS.md	37	profiles/languages/rust/unsafe.md	move-and-index	Isolation Rules
STD-0846	languages/rust/RUST-UNSAFE-STANDARDS.md	52	profiles/languages/rust/unsafe.md	move-and-index	Unsafe Exception Checklist
STD-0847	languages/rust/RUST-UNSAFE-STANDARDS.md	65	profiles/languages/rust/unsafe.md	move-and-index	Unsafe Verification Matrix
STD-0848	languages/rust/RUST-UNSAFE-STANDARDS.md	84	profiles/languages/rust/unsafe.md	move-and-index	Feature-Gated Unsafe Paths
STD-0849	prompts/full-codebase-standards-refactor.md	1	workflows/planning.md	replace-with-derived-entrypoint	Intent
STD-0850	prompts/full-codebase-standards-refactor.md	7	workflows/planning.md	replace-with-derived-entrypoint	Artifact Rules
STD-0851	prompts/full-codebase-standards-refactor.md	16	workflows/planning.md	replace-with-derived-entrypoint	Process
STD-0852	prompts/implement-plan.md	1	workflows/implementation.md	replace-with-derived-entrypoint	Intent
STD-0853	prompts/implement-plan.md	8	workflows/implementation.md	replace-with-derived-entrypoint	Standards
STD-0854	prompts/implement-plan.md	18	workflows/implementation.md	replace-with-derived-entrypoint	Preflight
STD-0855	prompts/implement-plan.md	35	workflows/implementation.md	replace-with-derived-entrypoint	Process
STD-0856	prompts/implement-plan.md	50	workflows/implementation.md	replace-with-derived-entrypoint	Concurrent Workers
STD-0857	prompts/implement-plan.md	67	workflows/implementation.md	replace-with-derived-entrypoint	Unexpected Issues
STD-0858	prompts/implement-plan.md	78	workflows/implementation.md	replace-with-derived-entrypoint	Completion
STD-0859	templates/PLAN-TEMPLATE.md	1	workflows/planning.md	align-derived-template	Plan: [Short Title]
STD-0860	templates/PLAN-TEMPLATE.md	3	workflows/planning.md	align-derived-template	Objective
STD-0861	templates/PLAN-TEMPLATE.md	7	workflows/planning.md	align-derived-template	Scope
STD-0862	templates/PLAN-TEMPLATE.md	9	workflows/planning.md	align-derived-template	In Scope
STD-0863	templates/PLAN-TEMPLATE.md	14	workflows/planning.md	align-derived-template	Out of Scope
STD-0864	templates/PLAN-TEMPLATE.md	19	workflows/planning.md	align-derived-template	Inputs
STD-0865	templates/PLAN-TEMPLATE.md	21	workflows/planning.md	align-derived-template	Problem
STD-0866	templates/PLAN-TEMPLATE.md	25	workflows/planning.md	align-derived-template	Constraints
STD-0867	templates/PLAN-TEMPLATE.md	30	workflows/planning.md	align-derived-template	Assumptions
STD-0868	templates/PLAN-TEMPLATE.md	35	workflows/planning.md	align-derived-template	Dependencies
STD-0869	templates/PLAN-TEMPLATE.md	40	workflows/planning.md	align-derived-template	Risks
STD-0870	templates/PLAN-TEMPLATE.md	46	workflows/planning.md	align-derived-template	Simplicity / Complection Review
STD-0871	templates/PLAN-TEMPLATE.md	56	workflows/planning.md	align-derived-template	Clarifying Questions (Only If Needed)
STD-0872	templates/PLAN-TEMPLATE.md	64	workflows/planning.md	align-derived-template	Definition of Done
STD-0873	templates/PLAN-TEMPLATE.md	69	workflows/planning.md	align-derived-template	Milestones
STD-0874	templates/PLAN-TEMPLATE.md	74	workflows/planning.md	align-derived-template	Milestone 1: [Name]
STD-0875	templates/PLAN-TEMPLATE.md	88	workflows/planning.md	align-derived-template	Milestone 2: [Name]
STD-0876	templates/PLAN-TEMPLATE.md	102	workflows/planning.md	align-derived-template	Execution Notes
STD-0877	templates/PLAN-TEMPLATE.md	108	workflows/planning.md	align-derived-template	Commit Cadence Notes
STD-0878	templates/PLAN-TEMPLATE.md	115	workflows/planning.md	align-derived-template	Optional Subagent Assignment
STD-0879	templates/PLAN-TEMPLATE.md	123	workflows/planning.md	align-derived-template	Re-Plan Triggers
STD-0880	templates/PLAN-TEMPLATE.md	128	workflows/planning.md	align-derived-template	Recommendations (Only If Better Option Exists)
STD-0881	templates/PLAN-TEMPLATE.md	133	workflows/planning.md	align-derived-template	Completion Summary
STD-0882	templates/PLAN-TEMPLATE.md	135	workflows/planning.md	align-derived-template	Completed
STD-0883	templates/PLAN-TEMPLATE.md	140	workflows/planning.md	align-derived-template	Deviations
STD-0884	templates/PLAN-TEMPLATE.md	144	workflows/planning.md	align-derived-template	Follow-Ups
STD-0885	templates/PLAN-TEMPLATE.md	148	workflows/planning.md	align-derived-template	Verification Summary
STD-0886	templates/PLAN-TEMPLATE.md	153	workflows/planning.md	align-derived-template	Traceability Links
STD-0887	templates/PLAN-TEMPLATE.md	159	workflows/planning.md	align-derived-template	Brevity Note
STD-0888	templates/PULL_REQUEST_TEMPLATE.md	1	workflows/implementation.md	align-derived-template	Summary
STD-0889	templates/PULL_REQUEST_TEMPLATE.md	5	workflows/implementation.md	align-derived-template	Decision Traceability (Required)
STD-0890	templates/PULL_REQUEST_TEMPLATE.md	7	workflows/implementation.md	align-derived-template	Problem
STD-0891	templates/PULL_REQUEST_TEMPLATE.md	10	workflows/implementation.md	align-derived-template	Constraints
STD-0892	templates/PULL_REQUEST_TEMPLATE.md	13	workflows/implementation.md	align-derived-template	Decision
STD-0893	templates/PULL_REQUEST_TEMPLATE.md	16	workflows/implementation.md	align-derived-template	Alternatives Rejected
STD-0894	templates/PULL_REQUEST_TEMPLATE.md	20	workflows/implementation.md	align-derived-template	Invariants Impacted
STD-0895	templates/PULL_REQUEST_TEMPLATE.md	23	workflows/implementation.md	align-derived-template	Simplicity Review
STD-0896	templates/PULL_REQUEST_TEMPLATE.md	29	workflows/implementation.md	align-derived-template	Revisit Triggers
STD-0897	templates/PULL_REQUEST_TEMPLATE.md	33	workflows/implementation.md	align-derived-template	Traceability Links
STD-0898	templates/PULL_REQUEST_TEMPLATE.md	37	workflows/implementation.md	align-derived-template	Checklist
STD-0899	templates/README-TEMPLATE.md	1	workflows/documentation.md	align-derived-template	[Directory Name]
STD-0900	templates/README-TEMPLATE.md	5	workflows/documentation.md	align-derived-template	Purpose
STD-0901	templates/README-TEMPLATE.md	12	workflows/documentation.md	align-derived-template	Contents
STD-0902	templates/README-TEMPLATE.md	22	workflows/documentation.md	align-derived-template	Problem
STD-0903	templates/README-TEMPLATE.md	27	workflows/documentation.md	align-derived-template	Constraints
STD-0904	templates/README-TEMPLATE.md	35	workflows/documentation.md	align-derived-template	Decision
STD-0905	templates/README-TEMPLATE.md	39	workflows/documentation.md	align-derived-template	Alternatives Rejected
STD-0906	templates/README-TEMPLATE.md	52	workflows/documentation.md	align-derived-template	Invariants
STD-0907	templates/README-TEMPLATE.md	59	workflows/documentation.md	align-derived-template	Revisit Triggers
STD-0908	templates/README-TEMPLATE.md	72	workflows/documentation.md	align-derived-template	Dependencies
STD-0909	templates/README-TEMPLATE.md	74	workflows/documentation.md	align-derived-template	Internal
STD-0910	templates/README-TEMPLATE.md	80	workflows/documentation.md	align-derived-template	External
STD-0911	templates/README-TEMPLATE.md	86	workflows/documentation.md	align-derived-template	Related ADRs
STD-0912	templates/README-TEMPLATE.md	94	workflows/documentation.md	align-derived-template	Usage Examples
STD-0913	templates/README-TEMPLATE.md	104	workflows/documentation.md	align-derived-template	API Consumer Contract
STD-0914	templates/README-TEMPLATE.md	117	workflows/documentation.md	align-derived-template	Structured Producer Contract
STD-0915	templates/README-TEMPLATE.md	133	workflows/documentation.md	align-derived-template	Testing
STD-0916	templates/README-TEMPLATE.md	141	workflows/documentation.md	align-derived-template	Notes
